number,type,name,city,latitude,longitude,result_city,result_type
4,impasse,ORILLON,Paris,48.869537,2.374306,Paris,housenumber
68,rue,CLISSON,Paris,48.830283,2.365732,Paris,housenumber
38,rue,CAMBRONNE,Paris,48.845506,2.301729,Paris,housenumber
12,villa,HERRAN,Paris,48.864861,2.276986,Paris,housenumber
1,rue,COTTE,Paris,48.848198,2.3767,Paris,housenumber
7,rue,HANOVRE,Paris,48.87014,2.335227,Paris,housenumber
106,boulevard,SÉBASTOPOL,Paris,48.868271,2.353903,Paris,housenumber
313,rue,CHARENTON,Paris,48.833775,2.394938,Paris,housenumber
42,rue,LAGNY,Paris,48.848796,2.403469,Paris,housenumber
74,rue,VICTOIRE,Paris,48.875313,2.333056,Paris,housenumber
15,rue,CASTEX,Paris,48.853168,2.366281,Paris,housenumber
60,rue,PHILIPPE DE GIRARD,Paris,48.886875,2.361047,Paris,housenumber
1,rue,PIERRE GUÉRIN,Paris,48.847761,2.266302,Paris,housenumber
5,rue,BIRAGUE,Paris,48.854427,2.364961,Paris,housenumber
158,rue,FAUBOURG SAINT-ANTOINE,Paris,48.850303,2.381026,Paris,housenumber
2,place,VALOIS,Paris,48.863139,2.337961,Paris,housenumber
79,rue,MONCEAU,Paris,48.879849,2.314942,Paris,housenumber
52,rue,POLONCEAU,Paris,48.886001,2.3507,Paris,housenumber
5,rue,SAINTE-ISAURE,Paris,48.893172,2.343901,Paris,housenumber
55,rue,RODIER,Paris,48.880901,2.344049,Paris,housenumber
52,rue,PIERRE CHARRON,Paris,48.869007,2.302556,Paris,housenumber
8,rue,POISSY,Paris,48.849776,2.352962,Paris,housenumber
5,rue,SAINT-DOMINIQUE,Paris,48.857944,2.323166,Paris,housenumber
7,rue,CHRISTOPHE COLOMB,Paris,48.869756,2.299522,Paris,housenumber
22,rue,BEAUJON,Paris,48.875123,2.300011,Paris,housenumber
34,passage,DOUDEAUVILLE,Paris,48.873745,2.342453,Paris,housenumber
11,rue,COPREAUX,Paris,48.842109,2.306744,Paris,housenumber
90,boulevard,ARAGO,Paris,48.834946,2.340385,Paris,housenumber
30,rue,VITAL,Paris,48.859348,2.278579,Paris,housenumber
26,rue,VERCINGÉTORIX,Paris,48.837501,2.319711,Paris,housenumber
5,rue,UNIVERSITÉ,Paris,48.856554,2.330851,Paris,housenumber
42,rue,CHARONNE,Paris,48.853189,2.37688,Paris,housenumber
73,rue,RÉBEVAL,Paris,48.874576,2.381442,Paris,housenumber
2,rue,SAINT-MERRI,Paris,48.8591,2.353644,Paris,housenumber
52,rue,SAUFFROY,Paris,48.892781,2.322112,Paris,housenumber
24,rue,TACLET,Paris,48.871635,2.398149,Paris,housenumber
40,rue,LAUGIER,Paris,48.882404,2.294405,Paris,housenumber
30,rue,RÉGNAULT,Paris,48.824629,2.376718,Paris,housenumber
71,rue,DAMES,Paris,48.883573,2.320613,Paris,housenumber
48,rue,GAY-LUSSAC,Paris,48.843308,2.342392,Paris,housenumber
108,boulevard,HAUSSMANN,Paris,48.874696,2.321252,Paris,housenumber
14,passage,JEAN NICOT,Paris,48.858681,2.307853,Paris,housenumber
104,rue,TEMPLE,Paris,48.862461,2.357607,Paris,housenumber
140,rue,PELLEPORT,Paris,48.871419,2.398867,Paris,housenumber
90,rue,MONTMARTRE,Paris,48.866984,2.344253,Paris,housenumber
35,boulevard,BRUNE,Paris,48.827194,2.308542,Paris,housenumber
68,rue,VARENNE,Paris,48.855046,2.319835,Paris,housenumber
13,rue,PAUL BAUDRY,Paris,48.872687,2.307795,Paris,housenumber
68,rue,AMPÈRE,Paris,48.885421,2.299441,Paris,housenumber
33,rue,JOUYE-ROUVE,Paris,48.871896,2.382887,Paris,housenumber
67,rue,ABOUKIR,Paris,48.867684,2.346556,Paris,housenumber
20,rue,EUGÈNE FLACHAT,Paris,48.887185,2.2994,Paris,housenumber
50,rue,SAINT-DOMINIQUE,Paris,48.859977,2.309966,Paris,housenumber
48,avenue,ITALIE,Paris,48.827951,2.356432,Paris,housenumber
2,rue,ALAIN CHARTIER,Paris,48.838475,2.294985,Paris,housenumber
9,rue,MOGADOR,Paris,48.873861,2.331164,Paris,housenumber
1,rue,MÉZIÈRES,Paris,48.850198,2.332396,Paris,housenumber
8,rue,WEBER,Paris,48.874799,2.282355,Paris,housenumber
1,rue,TERRE-NEUVE,Paris,48.854089,2.39685,Paris,housenumber
29,avenue,MONTAIGNE,Paris,48.866431,2.304754,Paris,housenumber
180,rue,FAUBOURG SAINT-MARTIN,Paris,48.878024,2.361958,Paris,housenumber
5,rue,DANVILLE,Paris,48.834243,2.327653,Paris,housenumber
22,rue,DENFERT-ROCHEREAU,Paris,48.833917,2.330892,Paris,housenumber
39,quai,SEINE,Paris,48.886136,2.373302,Paris,housenumber
10,rue,JARENTE,Paris,48.855926,2.362416,Paris,housenumber
52,boulevard,ITALIE,Paris,48.827715,2.356505,Paris,housenumber
57,rue,MIROMESNIL,Paris,48.875791,2.315666,Paris,housenumber
41,rue,GABRIELLE,Paris,48.886071,2.339391,Paris,housenumber
15,rue,CHALGRIN,Paris,48.873909,2.288082,Paris,housenumber
60,avenue,PARMENTIER,Paris,48.862657,2.37665,Paris,housenumber
85,rue,MARTYRS,Paris,48.883534,2.339623,Paris,housenumber
2,rue,LONDRES,Paris,48.876728,2.330657,Paris,housenumber
169,rue,MARCADET,Paris,48.891428,2.336752,Paris,housenumber
57,rue,SAINT-ANDRÉ-DES-ARTS,Paris,48.8535,2.339108,Paris,housenumber
2,rue,TARBÉ,Paris,48.886338,2.314049,Paris,housenumber
126,rue,GRENELLE,Paris,48.85732,2.31858,Paris,housenumber
3,rue,VERNIER,Paris,48.883404,2.290731,Paris,housenumber
10,rue,CLAUDE BERNARD,Paris,48.839218,2.349032,Paris,housenumber
6,boulevard,POISSONNIÈRE,Paris,48.870964,2.347309,Paris,housenumber
38,rue,OBERKAMPF,Paris,48.864398,2.37176,Paris,housenumber
62,boulevard,STRASBOURG,Paris,48.873965,2.357091,Paris,housenumber
82,rue,COMPANS,Paris,48.879393,2.391839,Paris,housenumber
169,rue,MARCADET,Paris,48.891428,2.336752,Paris,housenumber
39,rue,FAUBOURG DU TEMPLE,Paris,48.869226,2.368475,Paris,housenumber
58,rue,LETORT,Paris,48.897017,2.344121,Paris,housenumber
1,rue,DESAIX,Paris,48.854523,2.295246,Paris,housenumber
1,rue,THOLOZÉ,Paris,48.885944,2.335048,Paris,housenumber
110,avenue,RÉPUBLIQUE,Paris,48.86328,2.384224,Paris,housenumber
12,rue,ROUEN,Paris,48.887663,2.374276,Paris,housenumber
3,rue,BAUDELIQUE,Paris,48.892254,2.346972,Paris,housenumber
1,rue,LA CONDAMINE,Paris,48.887861,2.324463,Paris,housenumber
27,rue,VÉRON,Paris,48.88499,2.335214,Paris,housenumber
36,rue,FAUBOURG DU TEMPLE,Paris,48.86902,2.368382,Paris,housenumber
35,rue,VIOLET,Paris,48.847833,2.293361,Paris,housenumber
6,rue,HANOVRE,Paris,48.870228,2.335479,Paris,housenumber
32,rue,LAFFITTE,Paris,48.873563,2.337949,Paris,housenumber
94,cours,VINCENNES,Paris,48.846945,2.407847,Paris,housenumber
31,rue,LEPIC,Paris,48.885722,2.334535,Paris,housenumber
11,rue,PIERRE LEROUX,Paris,48.849407,2.319104,Paris,housenumber
1,rue,ANDROUET,Paris,48.885682,2.338467,Paris,housenumber
119,rue,PYRÉNÉES,Paris,48.856919,2.40431,Paris,housenumber
11,rue,MONTAGNE-Ste-GENEVIÈVE,Paris,48.848971,2.348738,Paris,housenumber
15,rue,DU SOMMERARD,Paris,48.849914,2.346396,Paris,housenumber
32,rue,SAINT-DENIS,Paris,48.860041,2.348318,Paris,housenumber
66,rue,RONDEAUX,Paris,48.86401,2.396681,Paris,housenumber
17,rue,ALEMBERT,Paris,48.829512,2.333038,Paris,housenumber
98,avenue,St-OUEN,Paris,48.893801,2.32788,Paris,housenumber
205,rue,SAINT-HONORÉ,Paris,48.865042,2.331522,Paris,housenumber
5,place,ALLERAY,Paris,48.836538,2.307033,Paris,housenumber
57,rue,OURCQ,Paris,48.891462,2.38059,Paris,housenumber
15,rue,DUPLEIX,Paris,48.851664,2.297825,Paris,housenumber
4,impasse,FLEURY,Paris,48.884463,2.354142,Paris,housenumber
103,boulevard,LEFEBVRE,Paris,48.829821,2.296679,Paris,housenumber
44,avenue,RÉPUBLIQUE,Paris,48.865266,2.373746,Paris,housenumber
8,rue,PORTEFOIN,Paris,48.863637,2.360097,Paris,housenumber
76,rue,COMMERCE,Paris,48.845202,2.294114,Paris,housenumber
88,boulevard,BEAUMARCHAIS,Paris,48.859633,2.367841,Paris,housenumber
6,rue,PYRAMIDES,Paris,48.864266,2.332646,Paris,housenumber
8,passage,SAVART,Paris,48.855268,2.403169,Paris,housenumber
23,rue,FRANÇOIS MIRON,Paris,48.855664,2.357425,Paris,housenumber
120,boulevard,COURCELLES,Paris,48.878608,2.299772,Paris,housenumber
14,rue,SAINTE-ISAURE,Paris,48.893645,2.344256,Paris,housenumber
37,rue,LA QUINTINIE,Paris,48.83768,2.303914,Paris,housenumber
10,rue,SAY,Paris,48.881469,2.341517,Paris,housenumber
23,rue,RENNEQUIN,Paris,48.881669,2.297961,Paris,housenumber
10,rue,VINCENT COMPOINT,Paris,48.894958,2.338482,Paris,housenumber
52,rue,RUISSEAU,Paris,48.894111,2.340622,Paris,housenumber
2,place,BOULNOIS,Paris,48.879089,2.295652,Paris,housenumber
9,passage,UNION,Paris,48.856722,2.305181,Paris,housenumber
30,rue,PIXÉRÉCOURT,Paris,48.87169,2.395825,Paris,housenumber
10,rue,UNIVERSITÉ,Paris,48.85666,2.330927,Paris,housenumber
112,rue,TOUR,Paris,48.862894,2.276189,Paris,housenumber
23,rue,POUSSIN,Paris,48.848568,2.262864,Paris,housenumber
49,avenue,TERNES,Paris,48.87879,2.29283,Paris,housenumber
3,impasse,TALUS,Paris,48.896384,2.332504,Paris,housenumber
119,rue,CLIGNANCOURT,Paris,48.89314,2.348939,Paris,housenumber
24,rue,DUHESME,Paris,48.890962,2.33911,Paris,housenumber
7,rue,CHARBONNIÈRE,Paris,48.884793,2.35515,Paris,housenumber
7,rue,ÉRARD,Paris,48.845489,2.38433,Paris,housenumber
51,rue,VERRERIE,Paris,48.857767,2.353343,Paris,housenumber
47,rue,CHATEAU D'EAU,Paris,48.871887,2.356677,Paris,housenumber
57,rue,DIDOT,Paris,48.83064,2.319489,Paris,housenumber
3,rue,BOISSIEU,Paris,48.884279,2.348951,Paris,housenumber
98,avenue,DAUMESNIL,Paris,48.843239,2.383379,Paris,housenumber
53,rue,CINQ-DIAMANTS,Paris,48.827836,2.349701,Paris,housenumber
20,rue,BERNE,Paris,48.881032,2.323204,Paris,housenumber
21,rue,PRESSOIR,Paris,48.86921,2.382474,Paris,housenumber
154,avenue,MALAKOFF,Paris,48.876215,2.283846,Paris,housenumber
3,rue,NICOLET,Paris,48.888144,2.346572,Paris,housenumber
10,rue,BOUCRY,Paris,48.893903,2.362248,Paris,housenumber
97,rue,CHEMIN-VERT,Paris,48.861,2.380616,Paris,housenumber
44,rue,BERGERS,Paris,48.86236,2.342283,Paris,housenumber
15,rue,SIMON-LE-FRANC,Paris,48.860193,2.353201,Paris,housenumber
4,place,ÉTOILE,Paris,48.876716,2.296347,Paris,housenumber
37,avenue,FRIEDLAND,Paris,48.87404,2.299593,Paris,housenumber
23,boulevard,CLICHY,Paris,48.882448,2.336372,Paris,housenumber
5,rue,SAUVAL,Paris,48.861831,2.342398,Paris,housenumber
17,passage,ORTEAUX,Paris,48.894166,2.374926,Paris,housenumber
86,rue,NOLLET,Paris,48.88781,2.320045,Paris,housenumber
26,rue,BARBET DE JOUY,Paris,48.853211,2.317401,Paris,housenumber
55,rue,PASSY,Paris,48.857661,2.279483,Paris,housenumber
56,rue,LANCRY,Paris,48.872385,2.363176,Paris,housenumber
99,rue,TOCQUEVILLE,Paris,48.88827,2.306353,Paris,housenumber
34,avenue,VILLEMAIN,Paris,48.83159,2.316969,Paris,housenumber
49,rue,MONTAGNE-Ste-GENEVIÈVE,Paris,48.846825,2.348037,Paris,housenumber
69,rue,LECOURBE,Paris,48.843335,2.305776,Paris,housenumber
2,rue,GUISARDE,Paris,48.851969,2.334894,Paris,housenumber
45,rue,SAINT-LAMBERT,Paris,48.836311,2.293503,Paris,housenumber
48,rue,FRANÇOIS Ier,Paris,48.868889,2.303545,Paris,housenumber
2,avenue,INGRES,Paris,48.857206,2.266094,Paris,housenumber
10,rue,LABIE,Paris,48.879321,2.288111,Paris,housenumber
7,passage,TAILLANDIERS,Paris,48.853757,2.374513,Paris,housenumber
288,rue,PYRÉNÉES,Paris,48.87078,2.393638,Paris,housenumber
1,rue,CASIMIR DELAVIGNE,Paris,48.850638,2.339438,Paris,housenumber
39,rue,PATAY,Paris,48.825306,2.374589,Paris,housenumber
22,impasse,ANTIN,Paris,48.867137,2.308694,Paris,housenumber
27,rue,CLAUDE TILLIER,Paris,48.848559,2.388477,Paris,housenumber
36,rue,FAIDHERBE,Paris,48.852928,2.383155,Paris,housenumber
18,rue,FAUBOURG POISSONNIÈRE,Paris,48.87213,2.348002,Paris,housenumber
1,avenue,CIMETIERE DU NORD,Paris,48.895439,2.312087,Paris,housenumber
160,rue,SAINT-MAUR,Paris,48.869626,2.37389,Paris,housenumber
1,impasse,ROYER-COLLARD,Paris,48.845787,2.341055,Paris,housenumber
48,rue,PETIT,Paris,48.884966,2.383483,Paris,housenumber
4,rue,SAINTE-CLAIRE-DEVILLE,Paris,48.844091,2.387324,Paris,housenumber
33,boulevard,LA TOUR-MAUBOURG,Paris,48.859405,2.310316,Paris,housenumber
6,rue,SAINT-JOSEPH,Paris,48.86844,2.344935,Paris,housenumber
5,avenue,GOURGAUD,Paris,48.88581,2.297032,Paris,housenumber
41,rue,GUERIN-BOISSEAU,Paris,48.866643,2.351438,Paris,housenumber
6,rue,MARCHÉ-POPINCOURT,Paris,48.864034,2.373277,Paris,housenumber
36,rue,VOUTE,Paris,48.846288,2.408294,Paris,housenumber
29,rue,GODEFROY-CAVAIGNAC,Paris,48.855605,2.380807,Paris,housenumber
36,rue,BAGNOLET,Paris,48.856898,2.397885,Paris,housenumber
121,rue,BELLEVILLE,Paris,48.87477,2.387941,Paris,housenumber
19,avenue,St-OUEN,Paris,48.888727,2.325818,Paris,housenumber
29,rue,TITON,Paris,48.852684,2.386194,Paris,housenumber
66,boulevard,MAGENTA,Paris,48.874309,2.358087,Paris,housenumber
3,rue,BLOMET,Paris,48.844117,2.308935,Paris,housenumber
60,rue,RONDEAUX,Paris,48.863805,2.396943,Paris,housenumber
94,boulevard,CHAPELLE,Paris,48.884196,2.353088,Paris,housenumber
117,rue,CHATEAU,Paris,48.83552,2.319869,Paris,housenumber
11,rue,LINNÉ,Paris,48.844399,2.354657,Paris,housenumber
19,rue et place,BRÉDA,Paris,48.842894,2.33003,Paris,housenumber
39,rue,BERRI,Paris,48.873905,2.306734,Paris,housenumber
71,rue,VARENNE,Paris,48.855521,2.317436,Paris,housenumber
6,rue,HERMEL PROLONGÉE,Paris,48.889918,2.344097,Paris,housenumber
25,rue,ARDENNES,Paris,48.888835,2.385787,Paris,housenumber
33,rue,CAMBON,Paris,48.868269,2.326804,Paris,housenumber
10,passage,THIÉRÉ,Paris,48.853754,2.3743,Paris,housenumber
14,rue,VARENNE,Paris,48.853545,2.325928,Paris,housenumber
39,cité,INDUSTRIELLE,Paris,48.859651,2.380046,Paris,housenumber
50,rue,SAINT-DENIS,Paris,48.86088,2.348782,Paris,housenumber
3,passage,TLEMCEN,Paris,48.834054,2.324816,Paris,housenumber
18,rue,DAUTANCOURT,Paris,48.889596,2.324504,Paris,housenumber
22,rue,FAUBOURG DU TEMPLE,Paris,48.868426,2.366438,Paris,housenumber
30,rue,ROCHER,Paris,48.877095,2.321553,Paris,housenumber
45,rue,HAUTEVILLE,Paris,48.874159,2.350527,Paris,housenumber
10,rue,PETITES-ÉCURIES,Paris,48.873223,2.353322,Paris,housenumber
19,rue,PICARDIE,Paris,48.863701,2.362598,Paris,housenumber
60,avenue,HOCHE,Paris,48.874847,2.297116,Paris,housenumber
5,rue,LÉONCE REYNAUD,Paris,48.865687,2.299023,Paris,housenumber
12,rue,BROCA,Paris,48.838768,2.348715,Paris,housenumber
2,rue,JEAN COTTIN,Paris,48.893374,2.361516,Paris,housenumber
10,rue,BUGEAUD,Paris,48.870112,2.283687,Paris,housenumber
2,rue,CONSTANCE,Paris,48.885286,2.333761,Paris,housenumber
12,rue,GRÉGOIRE DE TOURS,Paris,48.853238,2.337827,Paris,housenumber
64,rue,LOMBARDS,Paris,48.859905,2.347505,Paris,housenumber
3,rue,MURILLO,Paris,48.877844,2.309389,Paris,housenumber
82,rue,GLACIÈRE,Paris,48.830338,2.343763,Paris,housenumber
10,passage,MOSELLE,Paris,48.884152,2.377619,Paris,housenumber
6,rue,FLATTERS,Paris,48.837905,2.346645,Paris,housenumber
38,rue,"F,  FOUR",Paris,48.852458,2.33151,Paris,housenumber
6,rue,MATHURINS,Paris,48.872951,2.330219,Paris,housenumber
8,rue,NEMOURS,Paris,48.865199,2.372827,Paris,housenumber
39,rue,PARTANTS,Paris,48.865168,2.392368,Paris,housenumber
4,rue,ARMAILLÉ,Paris,48.877366,2.292115,Paris,housenumber
50,boulevard,CLICHY,Paris,48.883199,2.335332,Paris,housenumber
11,rue,DESGENETTES,Paris,48.861388,2.309853,Paris,housenumber
112,rue,LEGENDRE,Paris,48.888161,2.321242,Paris,housenumber
9,rue,COULMIERS,Paris,48.824633,2.324637,Paris,housenumber
25,rue,VILLE L'ÉVÊQUE,Paris,48.871737,2.319467,Paris,housenumber
8,rue,ASSAS,Paris,48.849786,2.328056,Paris,housenumber
71,rue,FAUBOURG ST-HONORÉ,Paris,48.871446,2.315012,Paris,housenumber
18,rue,MAINE,Paris,48.840675,2.322375,Paris,housenumber
85,avenue,CLICHY,Paris,48.888365,2.323789,Paris,housenumber
13,rue,MOURAUD,Paris,48.855139,2.407458,Paris,housenumber
6,rue,BÉLIDOR,Paris,48.880287,2.285688,Paris,housenumber
4,rue,PARC-ROYAL,Paris,48.858385,2.363856,Paris,housenumber
124,avenue,MALAKOFF,Paris,48.873985,2.284415,Paris,housenumber
23,rue,POISSONNIERS,Paris,48.887304,2.350973,Paris,housenumber
69,rue,AMELOT,Paris,48.859054,2.368224,Paris,housenumber
13,rue,SAINT-AUGUSTIN,Paris,48.868852,2.336859,Paris,housenumber
1,cours,VINCENNES,Paris,48.848452,2.399542,Paris,housenumber
6,rue,AVRON,Paris,48.851403,2.399324,Paris,housenumber
51,rue,CLEF,Paris,48.856229,2.306801,Paris,housenumber
9,rue,SAINTE-LUCIE,Paris,48.844534,2.285838,Paris,housenumber
9,rue,VILLEHARDOUIN,Paris,48.858749,2.36532,Paris,housenumber
9,rue,SAINT-VINCENT,Paris,48.888227,2.342394,Paris,housenumber
50,rue,ERMITAGE,Paris,48.872207,2.393353,Paris,housenumber
117,avenue,VILLIERS,Paris,48.885055,2.295213,Paris,housenumber
38,rue,VIEILLE DU TEMPLE,Paris,48.857797,2.357848,Paris,housenumber
28,rue,MORET,Paris,48.867551,2.379122,Paris,housenumber
24,rue,VINTIMILLE,Paris,48.882724,2.329761,Paris,housenumber
173,rue,LECOURBE,Paris,48.840939,2.297406,Paris,housenumber
7,quai,ANJOU,Paris,48.851326,2.359765,Paris,housenumber
30,rue,TOURTILLE,Paris,48.871996,2.38079,Paris,housenumber
9,passage,MONTGALLET,Paris,48.844157,2.38754,Paris,housenumber
22,rue,POTEAU,Paris,48.893649,2.342405,Paris,housenumber
61,rue,ALEXANDRE DUMAS,Paris,48.854507,2.396395,Paris,housenumber
105,rue,MOINES,Paris,48.893015,2.322938,Paris,housenumber
2,rue,AUMALE,Paris,48.877821,2.337188,Paris,housenumber
13,rue,BAILLOU,Paris,48.829024,2.320845,Paris,housenumber
76,rue,POISSONNIERS,Paris,48.891038,2.35169,Paris,housenumber
25,rue,CORTAMBERT,Paris,48.861813,2.280049,Paris,housenumber
25,rue,CLAUDE POUILLET,Paris,48.884224,2.3146,Paris,housenumber
24,rue,JULES CÉSAR,Paris,48.848916,2.37064,Paris,housenumber
14,rue,CADET,Paris,48.874726,2.342921,Paris,housenumber
94,rue,LÉVIS,Paris,48.88491,2.311486,Paris,housenumber
177,rue,CHATEAU,Paris,48.8335,2.323787,Paris,housenumber
55,boulevard,SAINT-JACQUES,Paris,48.832756,2.336388,Paris,housenumber
17,rue,BISSON,Paris,48.870572,2.380421,Paris,housenumber
48,rue,HÉRICART,Paris,48.848839,2.286592,Paris,housenumber
81,rue,DUHESME,Paris,48.894205,2.343745,Paris,housenumber
21,boulevard,PICPUS,Paris,48.84233,2.400949,Paris,housenumber
134,rue,TOUR,Paris,48.863474,2.274207,Paris,housenumber
121,rue,VERCINGÉTORIX,Paris,48.833898,2.313209,Paris,housenumber
141,rue,SAINT-HONORÉ,Paris,48.861753,2.340681,Paris,housenumber
103,rue,NOLLET,Paris,48.889144,2.317471,Paris,housenumber
11,rue,THÉNARD,Paris,48.849547,2.345921,Paris,housenumber
19,rue,VERTUS,Paris,48.864578,2.357983,Paris,housenumber
1,rue,ANATOLE DE LA FORGE,Paris,48.875482,2.291475,Paris,housenumber
9,rue,PASTEUR,Paris,48.862175,2.375297,Paris,housenumber
1,rue,TITON,Paris,48.850637,2.386437,Paris,housenumber
75,boulevard,LEFEBVRE,Paris,48.83063,2.293903,Paris,housenumber
119,rue,TOUR,Paris,48.863077,2.275149,Paris,housenumber
41,quai,SEINE,Paris,48.886274,2.373449,Paris,housenumber
17,rue,POPINCOURT,Paris,48.857712,2.377064,Paris,housenumber
16,rue,DUBRUNFAUT,Paris,48.840303,2.390902,Paris,housenumber
35,rue,GEOFFROY-ST-HILAIRE,Paris,48.841313,2.355749,Paris,housenumber
65,boulevard,SUCHET,Paris,48.851724,2.261278,Paris,housenumber
16,rue,BARBET DE JOUY,Paris,48.854053,2.317615,Paris,housenumber
61,avenue,MARCEAU,Paris,48.870049,2.297729,Paris,housenumber
14,rue,MANDAR,Paris,48.865772,2.345326,Paris,housenumber
7,rue,DUÉE,Paris,48.870909,2.395928,Paris,housenumber
7,rue,LAURENCE SAVART,Paris,48.868012,2.393038,Paris,housenumber
36,rue,FÉDÉRATION,Paris,48.854035,2.292918,Paris,housenumber
1,passage,RUELLE,Paris,48.886647,2.359103,Paris,housenumber
8,rue,CENSIER,Paris,48.841052,2.355104,Paris,housenumber
21,rue,MOULIN DE LA POINTE,Paris,48.823732,2.356858,Paris,housenumber
3,rue,ARMORIQUE,Paris,48.839976,2.314954,Paris,housenumber
15,rue,DUSSOUBS,Paris,48.865668,2.348812,Paris,housenumber
49,rue,SAINT-HONORÉ,Paris,48.860892,2.345164,Paris,housenumber
116,rue,CHEMIN-VERT,Paris,48.861831,2.383563,Paris,housenumber
19,rue,SORBIER,Paris,48.865828,2.393057,Paris,housenumber
237,rue,BELLEVILLE,Paris,48.875587,2.396582,Paris,housenumber
8,avenue,CIMETIERE DU NORD,Paris,48.895834,2.312983,Paris,housenumber
8,quai,CHARENTE,Paris,48.897119,2.38365,Paris,housenumber
18,rue,JEUNEURS,Paris,48.869118,2.346278,Paris,housenumber
2,passage,MONTÉNÉGRO,Paris,48.876765,2.399984,Paris,housenumber
26,rue,CHATEAUDUN,Paris,48.876134,2.337661,Paris,housenumber
298,rue,VAUGIRARD,Paris,48.838196,2.298028,Paris,housenumber
1,rue,DAMESME,Paris,48.825854,2.355342,Paris,housenumber
27,rue,BERZÉLIUS,Paris,48.893333,2.318881,Paris,housenumber
7,cité,ANNIBAL,Paris,48.827098,2.332976,Paris,housenumber
67,boulevard,RASPAIL,Paris,48.84937,2.327675,Paris,housenumber
15,passage,LANDRIEU,Paris,48.859441,2.304162,Paris,housenumber
22,avenue,CLICHY,Paris,48.885213,2.326815,Paris,housenumber
232,rue,FAUBOURG ST-HONORÉ,Paris,48.876093,2.302917,Paris,housenumber
2,rue,BEAUTREILLIS,Paris,48.852164,2.362864,Paris,housenumber
72,rue,POMPE,Paris,48.86332,2.276804,Paris,housenumber
20,rue,OUDRY,Paris,48.837405,2.355448,Paris,housenumber
106,rue,MIROMESNIL,Paris,48.880722,2.315469,Paris,housenumber
4,avenue,ANTIN,Paris,48.868,2.332563,Paris,housenumber
31,rue,CHATEAU D'EAU,Paris,48.871001,2.358452,Paris,housenumber
44,rue,MONTMARTRE,Paris,48.86496,2.345164,Paris,housenumber
154,rue,VAUGIRARD,Paris,48.843568,2.314364,Paris,housenumber
28,rue,TRAVERSIÈRE,Paris,48.847523,2.373353,Paris,housenumber
35,rue,ERMITAGE,Paris,48.870558,2.391448,Paris,housenumber
18,rue,FAUBOURG SAINT-MARTIN,Paris,48.869795,2.356163,Paris,housenumber
4,rue,MÉRIMÉE,Paris,48.868787,2.279652,Paris,housenumber
17,rue,RUISSEAU,Paris,48.892056,2.339797,Paris,housenumber
9,rue,GUILLEMITES,Paris,48.858467,2.357663,Paris,housenumber
1,square,OPÉRA,Paris,48.872066,2.329221,Paris,housenumber
13,rue,BARRAULT,Paris,48.82873,2.347746,Paris,housenumber
21,rue,SAINT-LOUIS en l'ILE,Paris,48.851536,2.357241,Paris,housenumber
28,rue,FOSSÉS-ST-BERNARD,Paris,48.84821,2.354214,Paris,housenumber
12,rue,MANUEL,Paris,48.878412,2.340197,Paris,housenumber
1,rue,GODEFROY-CAVAIGNAC,Paris,48.853994,2.38187,Paris,housenumber
34,rue,FAUBOURG SAINT-ANTOINE,Paris,48.852331,2.371853,Paris,housenumber
26,place,DENFERT-ROCHEREAU,Paris,48.833843,2.331089,Paris,housenumber
1,passage,VIGNON,Paris,48.827622,2.350355,Paris,housenumber
28,rue,RICHELIEU,Paris,48.865229,2.336707,Paris,housenumber
2,rue,ABBEVILLE,Paris,48.878336,2.351104,Paris,housenumber
33,boulevard,CHARONNE,Paris,48.851098,2.398188,Paris,housenumber
40,quai,ORLÉANS,Paris,48.852505,2.353473,Paris,housenumber
7,rue,CAILLÉ,Paris,48.882638,2.360966,Paris,housenumber
34,rue,MANIN,Paris,48.8835,2.389432,Paris,housenumber
7,passage,TOURELLES,Paris,48.875152,2.404166,Paris,housenumber
24,passage,FOURNEAUX,Paris,48.824758,2.353398,Paris,housenumber
43,rue,ROQUETTE,Paris,48.855469,2.374096,Paris,housenumber
36,rue,BLOMET,Paris,48.842929,2.306262,Paris,housenumber
