,candidate,date,pct_trend_adjusted,state,cycle,party,pct_estimate,hi,lo
15161,Donald Trump,2020-07-14,52.57341,North Dakota,2020,,,,
15162,Joseph R. Biden Jr.,2020-07-13,38.74882,North Dakota,2020,,,,
15163,Donald Trump,2020-07-13,52.58385,North Dakota,2020,,,,
15164,Joseph R. Biden Jr.,2020-07-12,39.01308,North Dakota,2020,,,,
15165,Donald Trump,2020-07-12,52.61662,North Dakota,2020,,,,
15166,Joseph R. Biden Jr.,2020-07-11,39.0737,North Dakota,2020,,,,
15167,Donald Trump,2020-07-11,52.60385,North Dakota,2020,,,,
15168,Joseph R. Biden Jr.,2020-07-10,39.03741,North Dakota,2020,,,,
15169,Donald Trump,2020-07-10,52.67221,North Dakota,2020,,,,
15170,Joseph R. Biden Jr.,2020-07-09,38.99914,North Dakota,2020,,,,
15171,Donald Trump,2020-07-09,52.67035,North Dakota,2020,,,,
15172,Joseph R. Biden Jr.,2020-07-08,38.93304,North Dakota,2020,,,,
15173,Donald Trump,2020-07-08,52.66133,North Dakota,2020,,,,
15174,Joseph R. Biden Jr.,2020-07-07,39.20594,North Dakota,2020,,,,
15175,Donald Trump,2020-07-07,52.90302,North Dakota,2020,,,,
15176,Joseph R. Biden Jr.,2020-07-06,39.16172,North Dakota,2020,,,,
15177,Donald Trump,2020-07-06,52.87899,North Dakota,2020,,,,
15178,Joseph R. Biden Jr.,2020-07-05,39.17558,North Dakota,2020,,,,
15179,Donald Trump,2020-07-05,52.8742,North Dakota,2020,,,,
15180,Joseph R. Biden Jr.,2020-07-04,39.17685,North Dakota,2020,,,,
15181,Donald Trump,2020-07-04,52.8646,North Dakota,2020,,,,
15182,Joseph R. Biden Jr.,2020-07-03,39.17685,North Dakota,2020,,,,
15183,Donald Trump,2020-07-03,52.8646,North Dakota,2020,,,,
15184,Joseph R. Biden Jr.,2020-07-02,39.17351,North Dakota,2020,,,,
15185,Donald Trump,2020-07-02,52.8642,North Dakota,2020,,,,
15186,Joseph R. Biden Jr.,2020-07-01,39.13554,North Dakota,2020,,,,
15187,Donald Trump,2020-07-01,52.83394,North Dakota,2020,,,,
15188,Joseph R. Biden Jr.,2020-06-30,39.11955,North Dakota,2020,,,,
15189,Donald Trump,2020-06-30,52.7407,North Dakota,2020,,,,
15190,Joseph R. Biden Jr.,2020-06-29,38.92941,North Dakota,2020,,,,
15191,Donald Trump,2020-06-29,52.65645,North Dakota,2020,,,,
15192,Joseph R. Biden Jr.,2020-06-28,39.06178,North Dakota,2020,,,,
15193,Donald Trump,2020-06-28,52.73365,North Dakota,2020,,,,
15194,Joseph R. Biden Jr.,2020-06-27,39.06178,North Dakota,2020,,,,
15195,Donald Trump,2020-06-27,52.73365,North Dakota,2020,,,,
15196,Joseph R. Biden Jr.,2020-06-26,39.17899,North Dakota,2020,,,,
15197,Donald Trump,2020-06-26,52.63167,North Dakota,2020,,,,
15198,Joseph R. Biden Jr.,2020-06-25,39.07525,North Dakota,2020,,,,
15199,Donald Trump,2020-06-25,52.44091,North Dakota,2020,,,,
15200,Joseph R. Biden Jr.,2020-06-24,38.99319,North Dakota,2020,,,,
15201,Donald Trump,2020-06-24,53.1856,North Dakota,2020,,,,
15202,Joseph R. Biden Jr.,2020-06-23,38.95246,North Dakota,2020,,,,
15203,Donald Trump,2020-06-23,53.39663,North Dakota,2020,,,,
15204,Joseph R. Biden Jr.,2020-06-22,38.81594,North Dakota,2020,,,,
15205,Donald Trump,2020-06-22,53.29383,North Dakota,2020,,,,
15206,Joseph R. Biden Jr.,2020-06-21,38.60217,North Dakota,2020,,,,
15207,Donald Trump,2020-06-21,53.28586,North Dakota,2020,,,,
15208,Joseph R. Biden Jr.,2020-06-20,38.6462,North Dakota,2020,,,,
15209,Donald Trump,2020-06-20,53.25518,North Dakota,2020,,,,
15210,Joseph R. Biden Jr.,2020-06-19,38.58813,North Dakota,2020,,,,
15211,Donald Trump,2020-06-19,53.20314,North Dakota,2020,,,,
15212,Joseph R. Biden Jr.,2020-06-18,38.63231,North Dakota,2020,,,,
15213,Donald Trump,2020-06-18,53.20243,North Dakota,2020,,,,
15214,Joseph R. Biden Jr.,2020-06-17,38.75282,North Dakota,2020,,,,
15215,Donald Trump,2020-06-17,53.24197,North Dakota,2020,,,,
15216,Joseph R. Biden Jr.,2020-06-16,38.74741,North Dakota,2020,,,,
15217,Donald Trump,2020-06-16,53.34282,North Dakota,2020,,,,
15218,Joseph R. Biden Jr.,2020-06-15,38.54869,North Dakota,2020,,,,
15219,Donald Trump,2020-06-15,53.46962,North Dakota,2020,,,,
15220,Joseph R. Biden Jr.,2020-06-14,38.53778,North Dakota,2020,,,,
15221,Donald Trump,2020-06-14,53.45851,North Dakota,2020,,,,
15222,Joseph R. Biden Jr.,2020-06-13,38.50078,North Dakota,2020,,,,
15223,Donald Trump,2020-06-13,53.44748,North Dakota,2020,,,,
15224,Joseph R. Biden Jr.,2020-06-12,38.55542,North Dakota,2020,,,,
15225,Donald Trump,2020-06-12,54.04013,North Dakota,2020,,,,
15226,Joseph R. Biden Jr.,2020-06-11,38.5603,North Dakota,2020,,,,
15227,Donald Trump,2020-06-11,54.03913,North Dakota,2020,,,,
15228,Joseph R. Biden Jr.,2020-06-10,38.55682,North Dakota,2020,,,,
15229,Donald Trump,2020-06-10,54.03497,North Dakota,2020,,,,
15230,Joseph R. Biden Jr.,2020-06-09,38.53579,North Dakota,2020,,,,
15231,Donald Trump,2020-06-09,54.06078,North Dakota,2020,,,,
15232,Joseph R. Biden Jr.,2020-06-08,38.45213,North Dakota,2020,,,,
15233,Donald Trump,2020-06-08,54.13755,North Dakota,2020,,,,
15234,Joseph R. Biden Jr.,2020-06-07,38.44981,North Dakota,2020,,,,
15235,Donald Trump,2020-06-07,54.14795,North Dakota,2020,,,,
15236,Joseph R. Biden Jr.,2020-06-06,38.50789,North Dakota,2020,,,,
15237,Donald Trump,2020-06-06,54.31428,North Dakota,2020,,,,
15238,Joseph R. Biden Jr.,2020-06-05,38.38963,North Dakota,2020,,,,
15239,Donald Trump,2020-06-05,54.432,North Dakota,2020,,,,
15240,Joseph R. Biden Jr.,2020-06-04,38.19898,North Dakota,2020,,,,
15241,Donald Trump,2020-06-04,54.4505,North Dakota,2020,,,,
15242,Joseph R. Biden Jr.,2020-06-03,38.1334,North Dakota,2020,,,,
15243,Donald Trump,2020-06-03,54.58242,North Dakota,2020,,,,
15244,Joseph R. Biden Jr.,2020-06-02,37.87266,North Dakota,2020,,,,
15245,Donald Trump,2020-06-02,54.22844,North Dakota,2020,,,,
15246,Joseph R. Biden Jr.,2020-06-01,37.73928,North Dakota,2020,,,,
15247,Donald Trump,2020-06-01,54.3173,North Dakota,2020,,,,
15248,Joseph R. Biden Jr.,2020-05-31,37.66769,North Dakota,2020,,,,
15249,Donald Trump,2020-05-31,54.37576,North Dakota,2020,,,,
15250,Joseph R. Biden Jr.,2020-05-30,37.86642,North Dakota,2020,,,,
15251,Donald Trump,2020-05-30,54.27536,North Dakota,2020,,,,
15252,Joseph R. Biden Jr.,2020-05-29,37.91838,North Dakota,2020,,,,
15253,Donald Trump,2020-05-29,54.34105,North Dakota,2020,,,,
15254,Joseph R. Biden Jr.,2020-05-28,37.91838,North Dakota,2020,,,,
15255,Donald Trump,2020-05-28,54.34105,North Dakota,2020,,,,
15256,Joseph R. Biden Jr.,2020-05-27,37.7937,North Dakota,2020,,,,
15257,Donald Trump,2020-05-27,54.16248,North Dakota,2020,,,,
15258,Joseph R. Biden Jr.,2020-05-26,38.05327,North Dakota,2020,,,,
15259,Donald Trump,2020-05-26,54.29047,North Dakota,2020,,,,
15260,Joseph R. Biden Jr.,2020-05-25,37.88771,North Dakota,2020,,,,
15261,Donald Trump,2020-05-25,54.25654,North Dakota,2020,,,,
15262,Joseph R. Biden Jr.,2020-05-24,37.88771,North Dakota,2020,,,,
15263,Donald Trump,2020-05-24,54.25654,North Dakota,2020,,,,
15264,Joseph R. Biden Jr.,2020-05-23,37.9506,North Dakota,2020,,,,
15265,Donald Trump,2020-05-23,54.27188,North Dakota,2020,,,,
15266,Joseph R. Biden Jr.,2020-05-22,37.9453,North Dakota,2020,,,,
15267,Donald Trump,2020-05-22,54.31405,North Dakota,2020,,,,
15268,Joseph R. Biden Jr.,2020-05-21,37.93344,North Dakota,2020,,,,
15269,Donald Trump,2020-05-21,54.31562,North Dakota,2020,,,,
15270,Joseph R. Biden Jr.,2020-05-20,38.05696,North Dakota,2020,,,,
15271,Donald Trump,2020-05-20,54.35827,North Dakota,2020,,,,
15272,Joseph R. Biden Jr.,2020-05-19,38.07914,North Dakota,2020,,,,
15273,Donald Trump,2020-05-19,54.46355,North Dakota,2020,,,,
15274,Joseph R. Biden Jr.,2020-05-18,37.95101,North Dakota,2020,,,,
15275,Donald Trump,2020-05-18,54.47136,North Dakota,2020,,,,
15276,Joseph R. Biden Jr.,2020-05-17,38.10405,North Dakota,2020,,,,
15277,Donald Trump,2020-05-17,54.72898,North Dakota,2020,,,,
15278,Joseph R. Biden Jr.,2020-05-16,38.16908,North Dakota,2020,,,,
15279,Donald Trump,2020-05-16,54.62922,North Dakota,2020,,,,
15280,Joseph R. Biden Jr.,2020-05-15,38.16019,North Dakota,2020,,,,
15281,Donald Trump,2020-05-15,54.69093,North Dakota,2020,,,,
15282,Joseph R. Biden Jr.,2020-05-14,38.13856,North Dakota,2020,,,,
15283,Donald Trump,2020-05-14,54.68225,North Dakota,2020,,,,
15284,Joseph R. Biden Jr.,2020-05-13,38.0442,North Dakota,2020,,,,
15285,Donald Trump,2020-05-13,54.85013,North Dakota,2020,,,,
15286,Joseph R. Biden Jr.,2020-05-12,38.10644,North Dakota,2020,,,,
15287,Donald Trump,2020-05-12,54.72743,North Dakota,2020,,,,
15288,Joseph R. Biden Jr.,2020-05-11,38.08648,North Dakota,2020,,,,
15289,Donald Trump,2020-05-11,54.78867,North Dakota,2020,,,,
15290,Joseph R. Biden Jr.,2020-05-10,38.08988,North Dakota,2020,,,,
15291,Donald Trump,2020-05-10,54.7932,North Dakota,2020,,,,
15292,Joseph R. Biden Jr.,2020-05-09,37.95626,North Dakota,2020,,,,
15293,Donald Trump,2020-05-09,54.60509,North Dakota,2020,,,,
15294,Joseph R. Biden Jr.,2020-05-08,38.07362,North Dakota,2020,,,,
15295,Donald Trump,2020-05-08,54.74063,North Dakota,2020,,,,
15296,Joseph R. Biden Jr.,2020-05-07,37.93342,North Dakota,2020,,,,
15297,Donald Trump,2020-05-07,54.86594,North Dakota,2020,,,,
15298,Joseph R. Biden Jr.,2020-05-06,37.96599,North Dakota,2020,,,,
15299,Donald Trump,2020-05-06,54.90418,North Dakota,2020,,,,
15300,Joseph R. Biden Jr.,2020-05-05,38.11998,North Dakota,2020,,,,
15301,Donald Trump,2020-05-05,54.93388,North Dakota,2020,,,,
15302,Joseph R. Biden Jr.,2020-05-04,38.2616,North Dakota,2020,,,,
15303,Donald Trump,2020-05-04,54.8336,North Dakota,2020,,,,
15304,Joseph R. Biden Jr.,2020-05-03,38.14057,North Dakota,2020,,,,
15305,Donald Trump,2020-05-03,54.88054,North Dakota,2020,,,,
15306,Joseph R. Biden Jr.,2020-05-02,38.21008,North Dakota,2020,,,,
15307,Donald Trump,2020-05-02,54.86531,North Dakota,2020,,,,
15308,Joseph R. Biden Jr.,2020-05-01,38.18774,North Dakota,2020,,,,
15309,Donald Trump,2020-05-01,54.89946,North Dakota,2020,,,,
15310,Joseph R. Biden Jr.,2020-04-30,38.08335,North Dakota,2020,,,,
15311,Donald Trump,2020-04-30,54.90394,North Dakota,2020,,,,
15312,Joseph R. Biden Jr.,2020-04-29,38.08341,North Dakota,2020,,,,
15313,Donald Trump,2020-04-29,54.90388,North Dakota,2020,,,,
15314,Joseph R. Biden Jr.,2020-04-28,38.37326,North Dakota,2020,,,,
15315,Donald Trump,2020-04-28,54.95108,North Dakota,2020,,,,
15316,Joseph R. Biden Jr.,2020-04-27,38.0556,North Dakota,2020,,,,
15317,Donald Trump,2020-04-27,54.70549,North Dakota,2020,,,,
15318,Joseph R. Biden Jr.,2020-04-26,38.0524,North Dakota,2020,,,,
15319,Donald Trump,2020-04-26,54.76676,North Dakota,2020,,,,
15320,Joseph R. Biden Jr.,2020-04-25,38.07971,North Dakota,2020,,,,
15321,Donald Trump,2020-04-25,54.79966,North Dakota,2020,,,,
15322,Joseph R. Biden Jr.,2020-04-24,38.06504,North Dakota,2020,,,,
15323,Donald Trump,2020-04-24,54.97748,North Dakota,2020,,,,
15324,Joseph R. Biden Jr.,2020-04-23,38.06504,North Dakota,2020,,,,
15325,Donald Trump,2020-04-23,54.97748,North Dakota,2020,,,,
15326,Joseph R. Biden Jr.,2020-04-22,38.06505,North Dakota,2020,,,,
15327,Donald Trump,2020-04-22,54.97748,North Dakota,2020,,,,
15328,Joseph R. Biden Jr.,2020-04-21,38.06505,North Dakota,2020,,,,
15329,Donald Trump,2020-04-21,54.97748,North Dakota,2020,,,,
15330,Joseph R. Biden Jr.,2020-04-20,37.80084,North Dakota,2020,,,,
15331,Donald Trump,2020-04-20,55.14828,North Dakota,2020,,,,
15332,Joseph R. Biden Jr.,2020-04-19,37.80941,North Dakota,2020,,,,
15333,Donald Trump,2020-04-19,55.45199,North Dakota,2020,,,,
15334,Joseph R. Biden Jr.,2020-04-18,37.81318,North Dakota,2020,,,,
15335,Donald Trump,2020-04-18,55.54394,North Dakota,2020,,,,
15336,Joseph R. Biden Jr.,2020-04-17,37.73357,North Dakota,2020,,,,
15337,Donald Trump,2020-04-17,55.51627,North Dakota,2020,,,,
15338,Joseph R. Biden Jr.,2020-04-16,37.73395,North Dakota,2020,,,,
15339,Donald Trump,2020-04-16,55.51684,North Dakota,2020,,,,
15340,Joseph R. Biden Jr.,2020-04-15,37.50005,North Dakota,2020,,,,
15341,Donald Trump,2020-04-15,55.31793,North Dakota,2020,,,,
15342,Joseph R. Biden Jr.,2020-04-14,37.21371,North Dakota,2020,,,,
15343,Donald Trump,2020-04-14,55.49473,North Dakota,2020,,,,
15344,Joseph R. Biden Jr.,2020-04-13,36.99418,North Dakota,2020,,,,
15345,Donald Trump,2020-04-13,55.44504,North Dakota,2020,,,,
15346,Joseph R. Biden Jr.,2020-04-12,36.99424,North Dakota,2020,,,,
15347,Donald Trump,2020-04-12,55.4451,North Dakota,2020,,,,
15348,Joseph R. Biden Jr.,2020-04-11,37.20461,North Dakota,2020,,,,
15349,Donald Trump,2020-04-11,54.90947,North Dakota,2020,,,,
15350,Joseph R. Biden Jr.,2020-04-10,37.25777,North Dakota,2020,,,,
15351,Donald Trump,2020-04-10,54.9259,North Dakota,2020,,,,
15352,Joseph R. Biden Jr.,2020-04-09,37.37019,North Dakota,2020,,,,
15353,Donald Trump,2020-04-09,54.95988,North Dakota,2020,,,,
15354,Joseph R. Biden Jr.,2020-04-08,37.36931,North Dakota,2020,,,,
15355,Donald Trump,2020-04-08,54.9596,North Dakota,2020,,,,
15356,Joseph R. Biden Jr.,2020-04-07,37.31565,North Dakota,2020,,,,
15357,Donald Trump,2020-04-07,54.9916,North Dakota,2020,,,,
15358,Joseph R. Biden Jr.,2020-04-06,37.65702,North Dakota,2020,,,,
15359,Donald Trump,2020-04-06,54.92638,North Dakota,2020,,,,
15360,Joseph R. Biden Jr.,2020-04-05,37.4908,North Dakota,2020,,,,
15361,Donald Trump,2020-04-05,55.04336,North Dakota,2020,,,,
15362,Joseph R. Biden Jr.,2020-04-04,37.44996,North Dakota,2020,,,,
15363,Donald Trump,2020-04-04,54.98413,North Dakota,2020,,,,
15364,Joseph R. Biden Jr.,2020-04-03,37.45201,North Dakota,2020,,,,
15365,Donald Trump,2020-04-03,54.97621,North Dakota,2020,,,,
15366,Joseph R. Biden Jr.,2020-04-02,37.70555,North Dakota,2020,,,,
15367,Donald Trump,2020-04-02,55.04352,North Dakota,2020,,,,
15368,Joseph R. Biden Jr.,2020-04-01,37.70555,North Dakota,2020,,,,
15369,Donald Trump,2020-04-01,55.04352,North Dakota,2020,,,,
15370,Joseph R. Biden Jr.,2020-03-31,37.75792,North Dakota,2020,,,,
15371,Donald Trump,2020-03-31,55.03164,North Dakota,2020,,,,
15372,Joseph R. Biden Jr.,2020-03-30,37.85073,North Dakota,2020,,,,
15373,Donald Trump,2020-03-30,55.07951,North Dakota,2020,,,,
15374,Joseph R. Biden Jr.,2020-03-29,37.98604,North Dakota,2020,,,,
15375,Donald Trump,2020-03-29,55.10343,North Dakota,2020,,,,
15376,Joseph R. Biden Jr.,2020-03-28,37.97908,North Dakota,2020,,,,
15377,Donald Trump,2020-03-28,55.14332,North Dakota,2020,,,,
15378,Joseph R. Biden Jr.,2020-03-27,38.03169,North Dakota,2020,,,,
15379,Donald Trump,2020-03-27,55.26505,North Dakota,2020,,,,
15380,Joseph R. Biden Jr.,2020-03-26,38.03169,North Dakota,2020,,,,
15381,Donald Trump,2020-03-26,55.26505,North Dakota,2020,,,,
15382,Joseph R. Biden Jr.,2020-03-25,37.89067,North Dakota,2020,,,,
15383,Donald Trump,2020-03-25,55.24253,North Dakota,2020,,,,
15384,Joseph R. Biden Jr.,2020-03-24,37.84401,North Dakota,2020,,,,
15385,Donald Trump,2020-03-24,55.00497,North Dakota,2020,,,,
15386,Joseph R. Biden Jr.,2020-03-23,38.07965,North Dakota,2020,,,,
15387,Donald Trump,2020-03-23,55.57576,North Dakota,2020,,,,
15388,Joseph R. Biden Jr.,2020-03-22,38.14421,North Dakota,2020,,,,
15389,Donald Trump,2020-03-22,55.74066,North Dakota,2020,,,,
15390,Joseph R. Biden Jr.,2020-03-21,38.19977,North Dakota,2020,,,,
15391,Donald Trump,2020-03-21,55.64361,North Dakota,2020,,,,
15392,Joseph R. Biden Jr.,2020-03-20,38.19545,North Dakota,2020,,,,
15393,Donald Trump,2020-03-20,55.61678,North Dakota,2020,,,,
15394,Joseph R. Biden Jr.,2020-03-19,38.22868,North Dakota,2020,,,,
15395,Donald Trump,2020-03-19,55.65208,North Dakota,2020,,,,
15396,Joseph R. Biden Jr.,2020-03-18,37.96907,North Dakota,2020,,,,
15397,Donald Trump,2020-03-18,55.34034,North Dakota,2020,,,,
15398,Joseph R. Biden Jr.,2020-03-17,37.96907,North Dakota,2020,,,,
15399,Donald Trump,2020-03-17,55.34034,North Dakota,2020,,,,
15400,Joseph R. Biden Jr.,2020-03-16,37.96647,North Dakota,2020,,,,
15401,Donald Trump,2020-03-16,55.37885,North Dakota,2020,,,,
15402,Joseph R. Biden Jr.,2020-03-15,37.9957,North Dakota,2020,,,,
15403,Donald Trump,2020-03-15,55.56157,North Dakota,2020,,,,
15404,Joseph R. Biden Jr.,2020-03-14,38.03216,North Dakota,2020,,,,
15405,Donald Trump,2020-03-14,55.60579,North Dakota,2020,,,,
15406,Joseph R. Biden Jr.,2020-03-13,38.03292,North Dakota,2020,,,,
15407,Donald Trump,2020-03-13,55.60611,North Dakota,2020,,,,
15408,Joseph R. Biden Jr.,2020-03-12,37.907,North Dakota,2020,,,,
15409,Donald Trump,2020-03-12,55.6408,North Dakota,2020,,,,
15410,Joseph R. Biden Jr.,2020-03-11,37.86251,North Dakota,2020,,,,
15411,Donald Trump,2020-03-11,55.64902,North Dakota,2020,,,,
15412,Joseph R. Biden Jr.,2020-03-10,37.90248,North Dakota,2020,,,,
15413,Donald Trump,2020-03-10,55.47752,North Dakota,2020,,,,
15414,Joseph R. Biden Jr.,2020-03-09,37.92376,North Dakota,2020,,,,
15415,Donald Trump,2020-03-09,55.537,North Dakota,2020,,,,
15416,Joseph R. Biden Jr.,2020-03-08,37.99957,North Dakota,2020,,,,
15417,Donald Trump,2020-03-08,55.65691,North Dakota,2020,,,,
15418,Joseph R. Biden Jr.,2020-03-07,37.94264,North Dakota,2020,,,,
15419,Donald Trump,2020-03-07,55.96827,North Dakota,2020,,,,
15420,Joseph R. Biden Jr.,2020-03-06,37.85231,North Dakota,2020,,,,
15421,Donald Trump,2020-03-06,56.06972,North Dakota,2020,,,,
15422,Joseph R. Biden Jr.,2020-03-05,37.85213,North Dakota,2020,,,,
15423,Donald Trump,2020-03-05,56.06996,North Dakota,2020,,,,
15424,Joseph R. Biden Jr.,2020-03-04,37.74608,North Dakota,2020,,,,
15425,Donald Trump,2020-03-04,56.97034,North Dakota,2020,,,,
15426,Joseph R. Biden Jr.,2020-03-03,37.74467,North Dakota,2020,,,,
15427,Donald Trump,2020-03-03,56.97335,North Dakota,2020,,,,
15428,Joseph R. Biden Jr.,2020-03-02,37.73819,North Dakota,2020,,,,
15429,Donald Trump,2020-03-02,56.9742,North Dakota,2020,,,,
15430,Joseph R. Biden Jr.,2020-03-01,37.72309,North Dakota,2020,,,,
15431,Donald Trump,2020-03-01,56.97821,North Dakota,2020,,,,
15432,Joseph R. Biden Jr.,2020-02-29,37.72175,North Dakota,2020,,,,
15433,Donald Trump,2020-02-29,56.97794,North Dakota,2020,,,,
15434,Joseph R. Biden Jr.,2020-02-28,37.72843,North Dakota,2020,,,,
15435,Donald Trump,2020-02-28,56.89463,North Dakota,2020,,,,
15436,Joseph R. Biden Jr.,2020-02-27,37.51122,North Dakota,2020,,,,
15437,Donald Trump,2020-02-27,56.85173,North Dakota,2020,,,,
15438,Joseph R. Biden Jr.,2020-11-03,46.77164,Ohio,2020,,,,
15439,Donald Trump,2020-11-03,47.52678,Ohio,2020,,,,
15440,Joseph R. Biden Jr.,2020-11-02,46.77164,Ohio,2020,,,,
15441,Donald Trump,2020-11-02,47.52678,Ohio,2020,,,,
15442,Joseph R. Biden Jr.,2020-11-01,47.15066,Ohio,2020,,,,
15443,Donald Trump,2020-11-01,47.36869,Ohio,2020,,,,
15444,Joseph R. Biden Jr.,2020-10-31,46.43837,Ohio,2020,,,,
15445,Donald Trump,2020-10-31,47.14477,Ohio,2020,,,,
15446,Joseph R. Biden Jr.,2020-10-30,46.3455,Ohio,2020,,,,
15447,Donald Trump,2020-10-30,47.23359,Ohio,2020,,,,
15448,Joseph R. Biden Jr.,2020-10-29,46.4763,Ohio,2020,,,,
15449,Donald Trump,2020-10-29,46.60136,Ohio,2020,,,,
15450,Joseph R. Biden Jr.,2020-10-28,46.34084,Ohio,2020,,,,
15451,Donald Trump,2020-10-28,48.05872,Ohio,2020,,,,
15452,Joseph R. Biden Jr.,2020-10-27,46.42139,Ohio,2020,,,,
15453,Donald Trump,2020-10-27,48.04573,Ohio,2020,,,,
15454,Joseph R. Biden Jr.,2020-10-26,46.43145,Ohio,2020,,,,
15455,Donald Trump,2020-10-26,47.97373,Ohio,2020,,,,
15456,Joseph R. Biden Jr.,2020-10-25,46.45785,Ohio,2020,,,,
15457,Donald Trump,2020-10-25,47.92408,Ohio,2020,,,,
15458,Joseph R. Biden Jr.,2020-10-24,46.41082,Ohio,2020,,,,
15459,Donald Trump,2020-10-24,47.84795,Ohio,2020,,,,
15460,Joseph R. Biden Jr.,2020-10-23,46.54412,Ohio,2020,,,,
15461,Donald Trump,2020-10-23,47.50648,Ohio,2020,,,,
15462,Joseph R. Biden Jr.,2020-10-22,46.5619,Ohio,2020,,,,
15463,Donald Trump,2020-10-22,47.51403,Ohio,2020,,,,
15464,Joseph R. Biden Jr.,2020-10-21,46.43439,Ohio,2020,,,,
15465,Donald Trump,2020-10-21,47.39338,Ohio,2020,,,,
15466,Joseph R. Biden Jr.,2020-10-20,46.90437,Ohio,2020,,,,
15467,Donald Trump,2020-10-20,47.04866,Ohio,2020,,,,
15468,Joseph R. Biden Jr.,2020-10-19,46.84817,Ohio,2020,,,,
15469,Donald Trump,2020-10-19,47.10966,Ohio,2020,,,,
15470,Joseph R. Biden Jr.,2020-10-18,46.79514,Ohio,2020,,,,
15471,Donald Trump,2020-10-18,47.18343,Ohio,2020,,,,
15472,Joseph R. Biden Jr.,2020-10-17,46.86577,Ohio,2020,,,,
15473,Donald Trump,2020-10-17,47.10728,Ohio,2020,,,,
15474,Joseph R. Biden Jr.,2020-10-16,46.89129,Ohio,2020,,,,
15475,Donald Trump,2020-10-16,47.06504,Ohio,2020,,,,
15476,Joseph R. Biden Jr.,2020-10-15,46.95497,Ohio,2020,,,,
15477,Donald Trump,2020-10-15,47.04343,Ohio,2020,,,,
15478,Joseph R. Biden Jr.,2020-10-14,47.01694,Ohio,2020,,,,
15479,Donald Trump,2020-10-14,46.76386,Ohio,2020,,,,
15480,Joseph R. Biden Jr.,2020-10-13,46.8031,Ohio,2020,,,,
15481,Donald Trump,2020-10-13,46.72763,Ohio,2020,,,,
15482,Joseph R. Biden Jr.,2020-10-12,47.10635,Ohio,2020,,,,
15483,Donald Trump,2020-10-12,46.38282,Ohio,2020,,,,
15484,Joseph R. Biden Jr.,2020-10-11,47.0586,Ohio,2020,,,,
15485,Donald Trump,2020-10-11,46.37818,Ohio,2020,,,,
15486,Joseph R. Biden Jr.,2020-10-10,47.18966,Ohio,2020,,,,
15487,Donald Trump,2020-10-10,46.30877,Ohio,2020,,,,
15488,Joseph R. Biden Jr.,2020-10-09,47.19483,Ohio,2020,,,,
15489,Donald Trump,2020-10-09,46.32057,Ohio,2020,,,,
15490,Joseph R. Biden Jr.,2020-10-08,47.14331,Ohio,2020,,,,
15491,Donald Trump,2020-10-08,46.37044,Ohio,2020,,,,
15492,Joseph R. Biden Jr.,2020-10-07,47.07237,Ohio,2020,,,,
15493,Donald Trump,2020-10-07,46.39125,Ohio,2020,,,,
15494,Joseph R. Biden Jr.,2020-10-06,47.48407,Ohio,2020,,,,
15495,Donald Trump,2020-10-06,47.00373,Ohio,2020,,,,
15496,Joseph R. Biden Jr.,2020-10-05,47.29644,Ohio,2020,,,,
15497,Donald Trump,2020-10-05,47.08146,Ohio,2020,,,,
15498,Joseph R. Biden Jr.,2020-10-04,47.74453,Ohio,2020,,,,
15499,Donald Trump,2020-10-04,47.05531,Ohio,2020,,,,
15500,Joseph R. Biden Jr.,2020-10-03,47.75544,Ohio,2020,,,,
15501,Donald Trump,2020-10-03,47.23413,Ohio,2020,,,,
